customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,revenue_saved,roi
1742,Low Risk,0,0.22358287870883942,23.5,7.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.040323011577129364,0.18325986713171005,84.6,103.35856506228447,0.22173244754473376
1743,High Risk,0,0.8355876207351685,75.25,8.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2815321981906891,0.5540554225444794,270.9,1000.6240931153297,2.6937028169631962
1744,Low Risk,0,0.04916174337267876,59.5,56.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.04916174337267876,0.0,0.0,0.0,0.0
1745,Low Risk,0,0.007219997234642506,19.8,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.007219997234642506,0.0,0.0,0.0,0.0
1746,Low Risk,0,0.04167715087532997,61.45,69.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.04167715087532997,0.0,0.0,0.0,0.0
1747,High Risk,0,0.7484272718429565,90.45,23.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.23580005764961243,0.5126272141933441,325.62,1112.8111565709114,2.417514761288961
1748,High Risk,1,0.8404845595359802,79.0,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.28254246711730957,0.5579420924186707,284.4,1057.8582072257996,2.7196139494578047
1749,Medium Risk,0,0.6316109299659729,55.0,57.0,1,0,0,1,1,support_bundle,Support-Paket (-8%),0.33095836639404297,0.30065256357192993,105.60000000000001,396.8613839149475,2.7581570446491237
1750,Medium Risk,1,0.62956303358078,113.2,41.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.34155991673469543,0.2880031168460846,407.52,782.4468678474427,0.9200207789738976
1751,High Risk,1,0.777052104473114,101.25,27.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.28776484727859497,0.48928725719451904,364.5,1188.9680349826813,2.2619150479634604
1752,Low Risk,0,0.18539519608020782,103.2,56.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.18539519608020782,0.0,0.0,0.0,0.0
1753,Low Risk,0,0.0961066484451294,64.2,34.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.0961066484451294,0.0,0.0,0.0,0.0
1754,High Risk,1,0.7570542693138123,95.55,27.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27886924147605896,0.4781850278377533,343.98,1096.5739058375357,2.187900185585021
1755,High Risk,0,0.8055703043937683,54.2,3.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3151000142097473,0.490470290184021,195.12,638.0037534713746,2.26980193456014
1756,Low Risk,0,0.2714928090572357,110.25,68.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.2714928090572357,0.0,0.0,0.0,0.0
1757,High Risk,1,0.9167512059211731,74.6,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3659120202064514,0.5508391857147217,268.56,986.2224781036376,2.672261238098144
1758,High Risk,1,0.7675678730010986,83.95,26.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.24873347580432892,0.5188343971967697,302.21999999999997,1045.3475434720517,2.4588959813117985
1759,High Risk,0,0.7422242164611816,75.55,34.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2458629608154297,0.49636125564575195,271.98,900.0022287368774,2.309075037638346
1760,High Risk,1,0.8272915482521057,70.95,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2593739926815033,0.5679175555706024,255.42000000000002,967.0500136256219,2.786117037137349
1761,Low Risk,0,0.1030784621834755,60.25,56.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1030784621834755,0.0,0.0,0.0,0.0
1762,Low Risk,0,0.3928501605987549,44.65,26.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06600600481033325,0.32684415578842163,160.74,350.2461973428726,1.1789610385894773
1763,Low Risk,0,0.017238883301615715,19.95,60.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.017238883301615715,0.0,0.0,0.0,0.0
1764,Low Risk,1,0.37499380111694336,110.35,54.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.37499380111694336,0.0,0.0,0.0,0.0
1765,Medium Risk,1,0.6927607655525208,20.2,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.17215882241725922,0.5206019431352615,72.72,252.3878220319748,2.4706796209017434
1766,Medium Risk,1,0.5666451454162598,86.2,15.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.12633095681667328,0.4403141885995865,310.32,910.9219933748245,1.9354279239972434
1767,Low Risk,0,0.017270507290959358,20.2,35.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.017270507290959358,0.0,0.0,0.0,0.0
1768,High Risk,0,0.7562174201011658,75.75,10.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.17401087284088135,0.5822065472602844,272.7,1058.451502919197,2.8813769817352295
1769,High Risk,1,0.7195931077003479,90.35,24.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19737444818019867,0.5222186595201492,325.26,1132.3789413034915,2.481457730134328
1770,High Risk,0,0.7021576762199402,95.7,12.0,0,0,1,0,1,payment_switch,Kreditkarten-Umstieg,0.6352405548095703,0.06691712141036987,120.0,153.69524445533753,0.28079370379447943
1771,Medium Risk,0,0.48923081159591675,95.3,58.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13910558819770813,0.3501252233982086,343.08,800.8064109563827,1.3341681559880574
1772,Low Risk,1,0.18194353580474854,65.25,31.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.03185335546731949,0.15009018033742905,234.89999999999998,235.0412224084139,0.0006012022495270744
1773,High Risk,1,0.83991539478302,84.75,16.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.36549168825149536,0.47442370653152466,305.1,964.9778190851212,2.162824710210164
1774,Low Risk,0,0.1510438323020935,89.45,52.0,0,0,1,0,0,none,Kein pos. ROI verfuegbar,0.1510438323020935,0.0,0.0,0.0,0.0
1775,Low Risk,0,0.12565581500530243,68.5,41.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.12565581500530243,0.0,0.0,0.0,0.0
1776,Low Risk,0,0.17894437909126282,20.05,12.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.17894437909126282,0.0,0.0,0.0,0.0
1777,Low Risk,0,0.19538676738739014,74.25,66.0,0,0,1,0,0,none,Kein pos. ROI verfuegbar,0.19538676738739014,0.0,0.0,0.0,0.0
1778,High Risk,0,0.7581472396850586,64.0,5.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2686958909034729,0.4894513487815857,230.39999999999998,751.7972717285156,2.2630089918772383
1779,Medium Risk,0,0.5818225741386414,91.15,37.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1382991075515747,0.44352346658706665,328.14000000000004,970.2519355058671,1.9568231105804441
1780,High Risk,0,0.7553533315658569,80.15,22.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2211562544107437,0.5341970771551132,288.54,1027.581497615576,2.561313847700755
1781,Low Risk,0,0.02877514250576496,20.25,42.0,0,0,0,0,1,none,Kein pos. ROI verfuegbar,0.02877514250576496,0.0,0.0,0.0,0.0
1782,Low Risk,0,0.34462136030197144,88.6,33.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.04960254207253456,0.2950188182294369,318.96,627.3280150830745,0.9667921215295792
1783,Low Risk,0,0.041972167789936066,56.15,62.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.041972167789936066,0.0,0.0,0.0,0.0
1784,High Risk,1,0.9048699736595154,71.0,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3703542947769165,0.5345156788825989,255.60000000000002,910.8147168159485,2.5634378592173257
1785,Low Risk,0,0.24151980876922607,54.2,25.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.24151980876922607,0.0,0.0,0.0,0.0
1786,Medium Risk,1,0.4491090476512909,55.7,15.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08101005107164383,0.36809899657964706,200.52,492.0747386276722,1.4539933105309806
1787,Low Risk,0,0.38849306106567383,61.55,19.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06427911669015884,0.324213944375515,221.57999999999998,478.9288386315107,1.1614262958367665
1788,Low Risk,0,0.22689761221408844,78.4,24.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.22689761221408844,0.0,0.0,0.0,0.0
1789,Medium Risk,1,0.6110468506813049,102.6,41.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.5290400981903076,0.08200675249099731,120.0,201.9334273338318,0.6827785611152649
1790,Low Risk,0,0.11053311079740524,19.9,17.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.11053311079740524,0.0,0.0,0.0,0.0
1791,Low Risk,1,0.22014759480953217,111.3,67.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.22014759480953217,0.0,0.0,0.0,0.0
1792,Medium Risk,0,0.5735211372375488,108.2,20.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.27932608127593994,0.2941950559616089,389.52,763.965721321106,0.9613003730773928
1793,Medium Risk,0,0.5369720458984375,54.25,10.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13815107941627502,0.3988209664821625,195.29999999999998,519.2648983597755,1.658806443214417
1794,Medium Risk,1,0.4280890226364136,60.4,4.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07008243352174759,0.358006589114666,217.43999999999997,518.9663515806199,1.386710594097774
1795,Medium Risk,1,0.6782684326171875,89.25,22.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19084006547927856,0.48742836713790894,321.29999999999995,1044.071562409401,2.24952244758606
1796,Medium Risk,1,0.6505111455917358,89.05,16.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1253417581319809,0.5251693874597549,320.58,1122.3920148789882,2.5011292497317
1797,Low Risk,0,0.3295736610889435,55.3,47.0,0,1,0,1,1,contract_1y,Jahresvertrag 1J (-10%),0.1696973741054535,0.15987628698349,132.72,212.1878080844879,0.5987628698348998
1798,Low Risk,0,0.05397113785147667,85.3,68.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.05397113785147667,0.0,0.0,0.0,0.0
1799,Medium Risk,1,0.5596671104431152,20.9,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11891566962003708,0.44075144082307816,75.24,221.08092271685598,1.9383429388205207
1800,Low Risk,0,0.2550320029258728,56.15,51.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.2550320029258728,0.0,0.0,0.0,0.0
1801,Low Risk,0,0.01953016221523285,19.4,26.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.01953016221523285,0.0,0.0,0.0,0.0
1802,Low Risk,0,0.3211405277252197,84.05,52.0,0,1,1,1,0,contract_1y,Jahresvertrag 1J (-10%),0.1347368359565735,0.18640369176864624,201.71999999999997,376.0135270357132,0.8640369176864626
1803,Low Risk,0,0.04723670706152916,65.65,46.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.04723670706152916,0.0,0.0,0.0,0.0
1804,Medium Risk,0,0.4667259454727173,88.4,25.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08516468852758408,0.3815612569451332,318.24,809.5203627347946,1.5437417129675546
1805,Low Risk,0,0.02898283116519451,73.6,32.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.02898283116519451,0.0,0.0,0.0,0.0
1806,Low Risk,1,0.16198071837425232,98.3,70.0,0,0,1,0,0,none,Kein pos. ROI verfuegbar,0.16198071837425232,0.0,0.0,0.0,0.0
1807,Medium Risk,0,0.4977477192878723,92.4,26.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07918588072061539,0.4185618385672569,332.64000000000004,928.202733206749,1.7904122571150463
1808,Medium Risk,0,0.5841971039772034,107.25,56.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.518543004989624,0.06565409898757935,120.0,168.99365079402924,0.40828042328357694
1809,Low Risk,0,0.11902298033237457,99.45,31.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.11902298033237457,0.0,0.0,0.0,0.0
1810,Low Risk,0,0.1347867101430893,81.15,51.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1347867101430893,0.0,0.0,0.0,0.0
1811,Low Risk,0,0.26324838399887085,59.55,28.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.042948633432388306,0.22029975056648254,214.38,314.8524035096168,0.4686650037765501
1812,Low Risk,0,0.06507722288370132,81.0,61.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.06507722288370132,0.0,0.0,0.0,0.0
1813,High Risk,1,0.8141041398048401,84.1,36.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32808271050453186,0.4860214293003082,302.76,980.985652899742,2.2401428620020547
1814,Medium Risk,1,0.47168615460395813,34.0,25.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09201376140117645,0.3796723932027817,122.39999999999999,309.81267285346985,1.5311492880185449
1815,Low Risk,0,0.1951434165239334,20.25,9.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.1951434165239334,0.0,0.0,0.0,0.0
1816,High Risk,1,0.8328069448471069,80.8,9.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27440494298934937,0.5584020018577576,290.88,1082.8531620025633,2.72268001238505
1817,High Risk,1,0.8556046485900879,35.1,2.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.38489168882369995,0.47071295976638794,126.35999999999999,396.52859730720525,2.138086398442587
1818,Medium Risk,0,0.6460047364234924,99.8,60.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.24197736382484436,0.40402737259864807,359.28,967.726362848282,1.693515817324321
1819,Low Risk,0,0.09975872933864594,19.5,2.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.09975872933864594,0.0,0.0,0.0,0.0
1820,Low Risk,0,0.03778808191418648,84.5,62.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.03778808191418648,0.0,0.0,0.0,0.0
1821,Medium Risk,1,0.6582527160644531,50.6,5.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16117410361766815,0.497078612446785,182.16,603.6522669553757,2.3138574163119
1822,Low Risk,0,0.007704504299908876,66.5,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.007704504299908876,0.0,0.0,0.0,0.0
1823,Medium Risk,0,0.5765278935432434,20.7,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14596180617809296,0.43056608736515045,74.52,213.90523220300673,1.8704405824343366
1824,Low Risk,0,0.07020273804664612,20.0,29.0,0,0,0,0,1,none,Kein pos. ROI verfuegbar,0.07020273804664612,0.0,0.0,0.0,0.0
1825,High Risk,0,0.7400598526000977,44.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20965293049812317,0.5304069221019745,161.1,569.6570343375206,2.5360461473464966
1826,Low Risk,0,0.015404094010591507,19.65,11.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.015404094010591507,0.0,0.0,0.0,0.0
1827,Low Risk,0,0.1068720817565918,50.7,61.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1068720817565918,0.0,0.0,0.0,0.0
1828,High Risk,1,0.8084590435028076,70.3,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.23581735789775848,0.5726416856050491,253.07999999999998,966.161051952839,2.8176112373669953
1829,Medium Risk,0,0.5724862813949585,102.85,66.0,1,1,1,0,0,none,Kein pos. ROI verfuegbar,0.5724862813949585,0.0,0.0,0.0,0.0
1830,Low Risk,0,0.0831301212310791,88.0,70.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.0831301212310791,0.0,0.0,0.0,0.0
1831,Low Risk,0,0.024193910881876945,24.85,67.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.024193910881876945,0.0,0.0,0.0,0.0
1832,Medium Risk,1,0.6502323150634766,73.9,31.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18529333174228668,0.4649389833211899,266.04,824.6157808184624,2.099593222141266
1833,Low Risk,0,0.020830120891332626,25.05,68.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.020830120891332626,0.0,0.0,0.0,0.0
1834,Low Risk,0,0.21090614795684814,94.7,58.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.21090614795684814,0.0,0.0,0.0,0.0
1835,Medium Risk,0,0.6091418266296387,100.75,57.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.4915434718132019,0.11759835481643677,193.44,284.3528219461441,0.4699794352054596
1836,Low Risk,0,0.024280676618218422,19.75,69.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.024280676618218422,0.0,0.0,0.0,0.0
1837,Low Risk,0,0.019388210028409958,18.8,15.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.019388210028409958,0.0,0.0,0.0,0.0
1838,Low Risk,0,0.06919428706169128,53.35,57.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.06919428706169128,0.0,0.0,0.0,0.0
1839,Low Risk,0,0.16197893023490906,60.0,55.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.16197893023490906,0.0,0.0,0.0,0.0
1840,Low Risk,0,0.011003182269632816,88.55,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.011003182269632816,0.0,0.0,0.0,0.0
1841,Low Risk,1,0.30776363611221313,19.3,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.05765463411808014,0.250109001994133,69.48,115.85048972368241,0.6673933466275533
1842,Medium Risk,0,0.47129321098327637,84.8,44.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09528369456529617,0.3760095164179802,305.28,765.2545678138732,1.5067301094532013
1843,Medium Risk,0,0.4120841324329376,85.9,26.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06444283574819565,0.347641296684742,309.24,716.6972972452642,1.3176086445649469
1844,Low Risk,0,0.10881603509187698,24.7,45.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.10881603509187698,0.0,0.0,0.0,0.0
1845,Medium Risk,0,0.6902039647102356,98.85,32.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19454897940158844,0.49565498530864716,355.85999999999996,1175.8918871462345,2.3043665687243147
1846,High Risk,1,0.8303936123847961,45.1,1.0,1,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3867628276348114,0.44363078474998474,162.35999999999999,480.18596141338344,1.957538564999898
1847,High Risk,1,0.7947617769241333,85.4,5.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.18309064209461212,0.6116711348295212,307.44,1253.6811579465866,3.077807565530141
1848,Low Risk,0,0.03047676384449005,24.95,51.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.03047676384449005,0.0,0.0,0.0,0.0
1849,Medium Risk,1,0.5725482106208801,49.95,16.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14221709966659546,0.43033111095428467,179.82,515.8809358119966,1.8688740730285651
1850,Medium Risk,0,0.48096010088920593,35.65,29.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10207297652959824,0.3788871243596077,128.33999999999997,324.1758236020803,1.5259141623973849
1851,Medium Risk,0,0.40988972783088684,30.15,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.09466662257909775,0.3152231052517891,108.53999999999999,228.09543896019457,1.1014873683452606
1852,Medium Risk,0,0.43547365069389343,65.5,8.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07417667657136917,0.36129697412252426,235.79999999999998,567.9588433206081,1.408646494150162
1853,Low Risk,0,0.02103840745985508,19.55,24.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.02103840745985508,0.0,0.0,0.0,0.0
1854,Medium Risk,0,0.5296221971511841,108.9,25.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.46121785044670105,0.06840434670448303,120.0,178.78160054683687,0.48984667122364056
1855,Low Risk,0,0.02076043374836445,19.8,25.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.02076043374836445,0.0,0.0,0.0,0.0
1856,Low Risk,0,0.002947447123005986,19.3,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.002947447123005986,0.0,0.0,0.0,0.0
1857,Low Risk,0,0.016645945608615875,25.1,66.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.016645945608615875,0.0,0.0,0.0,0.0
1858,Low Risk,0,0.06869149208068848,115.85,56.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.06869149208068848,0.0,0.0,0.0,0.0
1859,High Risk,1,0.8636246919631958,104.25,24.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4589212238788605,0.4047034680843353,375.29999999999995,1012.568077147007,1.6980231205622358
1860,Low Risk,0,0.2006571739912033,60.55,35.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.041752539575099945,0.15890463441610336,217.98,230.92021473348143,0.05936422944068924
1861,Low Risk,0,0.019986800849437714,19.65,23.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.019986800849437714,0.0,0.0,0.0,0.0
1862,High Risk,1,0.8954746127128601,95.65,8.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.39658671617507935,0.49888789653778076,344.34000000000003,1145.2470552921295,2.3259193102518716
1863,Low Risk,0,0.36512625217437744,55.7,41.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07011816650629044,0.295008085668087,200.52,394.3668089210987,0.96672057112058
1864,High Risk,1,0.750691831111908,45.95,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.21424627304077148,0.5364455580711365,165.42000000000002,591.5921614408494,2.576303720474243
1865,Low Risk,0,0.11666786670684814,104.05,64.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.11666786670684814,0.0,0.0,0.0,0.0
1866,Low Risk,1,0.06210539862513542,19.55,31.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.06210539862513542,0.0,0.0,0.0,0.0
1867,Medium Risk,0,0.6771551966667175,69.95,5.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12519945204257965,0.5519557446241379,251.82,926.6233040750026,2.679704964160919
1868,Low Risk,0,0.14433906972408295,40.25,10.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.14433906972408295,0.0,0.0,0.0,0.0
1869,Medium Risk,1,0.6620681881904602,89.05,13.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1316780298948288,0.5303901582956314,320.58,1133.5498463094234,2.5359343886375427
1870,High Risk,0,0.7483064532279968,70.05,5.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2107907235622406,0.5375157296657562,252.17999999999995,903.6714447140694,2.583438197771709
1871,Medium Risk,1,0.49055004119873047,109.8,34.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20351281762123108,0.2870372235774994,395.28,756.4004915714263,0.9135814905166625
1872,Low Risk,0,0.2856057584285736,63.15,13.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.03953703120350838,0.24606872722506523,227.34,372.9417629823089,0.640458181500435
1873,Low Risk,0,0.21273495256900787,18.8,1.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.21273495256900787,0.0,0.0,0.0,0.0
1874,Medium Risk,0,0.5765039920806885,50.15,1.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1303943544626236,0.4461096376180649,180.53999999999996,536.9375598371029,1.9740642507870996
1875,Low Risk,0,0.2694163918495178,59.95,23.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.039808180183172226,0.2296082116663456,215.82,330.36029494553804,0.5307214111089706
1876,Medium Risk,1,0.6919394135475159,90.85,36.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.22495917975902557,0.4669802337884903,327.06,1018.2037017524242,2.1132015585899353
1877,High Risk,1,0.9569966793060303,99.25,7.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6489807963371277,0.3080158829689026,357.29999999999995,733.693833231926,1.0534392197926843
1878,Low Risk,0,0.11507441103458405,24.25,33.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.11507441103458405,0.0,0.0,0.0,0.0
1879,High Risk,1,0.8007396459579468,75.1,7.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20259051024913788,0.5981491357088089,270.35999999999996,1078.104002201557,2.987660904725393
1880,Medium Risk,0,0.49006521701812744,105.15,71.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.2226441502571106,0.26742106676101685,201.88800000000003,674.8638040781021,2.34276333451271
1881,High Risk,0,0.8220564126968384,101.35,32.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3638644814491272,0.4581919312477112,364.85999999999996,1114.5060535669327,2.0546128749847417
1882,Medium Risk,0,0.4742845296859741,97.8,58.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.35085758566856384,0.12342694401741028,187.776,289.7077229976654,0.5428368002176285
1883,Medium Risk,0,0.631033182144165,89.1,22.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12017305195331573,0.5108601301908493,320.76,1092.423302400112,2.405734201272329
1884,Low Risk,0,0.044844698160886765,66.8,71.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.044844698160886765,0.0,0.0,0.0,0.0
1885,Medium Risk,1,0.5871104598045349,73.85,19.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10431288182735443,0.4827975779771805,265.85999999999996,855.7104272067546,2.21865051984787
1886,Low Risk,0,0.12005307525396347,109.2,63.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.12005307525396347,0.0,0.0,0.0,0.0
1887,Medium Risk,1,0.5965017080307007,44.65,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1046726405620575,0.4918290674686432,160.74,527.044028699398,2.2788604497909546
1888,Low Risk,0,0.042218416929244995,19.95,62.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.042218416929244995,0.0,0.0,0.0,0.0
1889,Low Risk,0,0.12251391261816025,64.85,21.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.12251391261816025,0.0,0.0,0.0,0.0
1890,Low Risk,0,0.24777527153491974,56.15,15.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.24777527153491974,0.0,0.0,0.0,0.0
1891,Medium Risk,1,0.6074493527412415,59.45,15.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.16200509667396545,0.445444256067276,214.02,635.5598645567894,1.96962837378184
1892,High Risk,0,0.7313730120658875,96.35,34.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.26316705346107483,0.4682059586048126,346.85999999999996,1082.6794586777687,2.121373057365418
