customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,expected_cost,revenue_saved,roi
1814,Medium Risk,1,0.47168615460395813,34.0,25.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09201376140117645,0.3796723932027817,122.39999999999999,36.72,92.94380185604095,1.5311492880185444
1815,Low Risk,0,0.1951434165239334,20.25,9.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1951434165239334,0.0,0.0,0.0,0.0,0.0
1816,High Risk,1,0.8328069448471069,80.8,9.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27440494298934937,0.5584020018577576,290.88,137.264,324.855948600769,1.3666507503844343
1817,High Risk,1,0.8556046485900879,35.1,2.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.38489168882369995,0.47071295976638794,126.35999999999999,87.90799999999999,118.95857919216157,0.3532167628903124
1818,Medium Risk,0,0.6460047364234924,99.8,60.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.24197736382484436,0.40402737259864807,359.28,107.78399999999999,290.31790885448453,1.6935158173243203
1819,Low Risk,0,0.09975872933864594,19.5,2.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.09975872933864594,0.0,0.0,0.0,0.0,0.0
1820,Low Risk,0,0.03778808191418648,84.5,62.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.03778808191418648,0.0,0.0,0.0,0.0,0.0
1821,Medium Risk,1,0.6582527160644531,50.6,5.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16117410361766815,0.497078612446785,182.16,54.647999999999996,181.0956800866127,2.3138574163119
1822,Low Risk,0,0.007704504299908876,66.5,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.007704504299908876,0.0,0.0,0.0,0.0,0.0
1823,Medium Risk,0,0.5765278935432434,20.7,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14596180617809296,0.43056608736515045,74.52,22.355999999999998,64.17156966090201,1.8704405824343362
1824,Low Risk,0,0.07020273804664612,20.0,29.0,0,0,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.07020273804664612,0.0,0.0,0.0,0.0,0.0
1825,High Risk,0,0.7400598526000977,44.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20965293049812317,0.5304069221019745,161.1,98.33,170.89711030125616,0.7379956300341317
1826,Low Risk,0,0.015404094010591507,19.65,11.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.015404094010591507,0.0,0.0,0.0,0.0,0.0
1827,Low Risk,0,0.1068720817565918,50.7,61.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1068720817565918,0.0,0.0,0.0,0.0,0.0
1828,High Risk,1,0.8084590435028076,70.3,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.23581735789775848,0.5726416856050491,253.07999999999998,125.92399999999999,289.84831558585165,1.3017718273391228
1829,Medium Risk,0,0.5724862813949585,102.85,66.0,1,1,1,0,0,none,Kein pos. ROI verfuegbar,0.5724862813949585,0.0,0.0,0.0,0.0,0.0
1830,Low Risk,0,0.0831301212310791,88.0,70.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0831301212310791,0.0,0.0,0.0,0.0,0.0
1831,Low Risk,0,0.024193910881876945,24.85,67.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.024193910881876945,0.0,0.0,0.0,0.0,0.0
1832,Medium Risk,1,0.6502323150634766,73.9,31.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18529333174228668,0.4649389833211899,266.04,79.812,247.3847342455387,2.099593222141266
1833,Low Risk,0,0.020830120891332626,25.05,68.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.020830120891332626,0.0,0.0,0.0,0.0,0.0
1834,Low Risk,0,0.21090614795684814,94.7,58.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.21090614795684814,0.0,0.0,0.0,0.0,0.0
1835,Medium Risk,0,0.6091418266296387,100.75,57.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.4915434718132019,0.11759835481643677,193.44,58.032,85.30584658384323,0.4699794352054597
1836,Low Risk,0,0.024280676618218422,19.75,69.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.024280676618218422,0.0,0.0,0.0,0.0,0.0
1837,Low Risk,0,0.019388210028409958,18.8,15.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.019388210028409958,0.0,0.0,0.0,0.0,0.0
1838,Low Risk,0,0.06919428706169128,53.35,57.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06919428706169128,0.0,0.0,0.0,0.0,0.0
1839,Low Risk,0,0.16197893023490906,60.0,55.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.16197893023490906,0.0,0.0,0.0,0.0,0.0
1840,Low Risk,0,0.011003182269632816,88.55,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.011003182269632816,0.0,0.0,0.0,0.0,0.0
1841,Low Risk,1,0.30776363611221313,19.3,1.0,0,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.30776363611221313,0.0,0.0,0.0,0.0,0.0
1842,Medium Risk,0,0.47129321098327637,84.8,44.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09528369456529617,0.3760095164179802,305.28,91.58399999999999,229.57637034416194,1.506730109453201
1843,Medium Risk,0,0.4120841324329376,85.9,26.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06444283574819565,0.347641296684742,309.24,92.772,215.00918917357922,1.3176086445649464
1844,Low Risk,0,0.10881603509187698,24.7,45.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.10881603509187698,0.0,0.0,0.0,0.0,0.0
1845,Medium Risk,0,0.6902039647102356,98.85,32.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19454897940158844,0.49565498530864716,355.85999999999996,106.75799999999998,352.76756614387034,2.3043665687243147
1846,High Risk,1,0.8303936123847961,45.1,1.0,1,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3867628276348114,0.44363078474998474,162.35999999999999,98.708,144.05578842401505,0.45941350674732595
1847,High Risk,1,0.7947617769241333,85.4,5.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.18309064209461212,0.6116711348295212,307.44,142.232,376.104347383976,1.644301896788177
1848,Low Risk,0,0.03047676384449005,24.95,51.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.03047676384449005,0.0,0.0,0.0,0.0,0.0
1849,Medium Risk,1,0.5725482106208801,49.95,16.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14221709966659546,0.43033111095428467,179.82,53.946,154.76428074359893,1.8688740730285645
1850,Medium Risk,0,0.48096010088920593,35.65,29.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10207297652959824,0.3788871243596077,128.33999999999997,38.50199999999999,97.25274708062409,1.525914162397385
1851,Medium Risk,0,0.40988972783088684,30.15,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.09466662257909775,0.3152231052517891,108.53999999999999,32.562,68.42863168805837,1.1014873683452606
1852,Medium Risk,0,0.43547365069389343,65.5,8.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07417667657136917,0.36129697412252426,235.79999999999998,70.74,170.38765299618242,1.4086464941501617
1853,Low Risk,0,0.02103840745985508,19.55,24.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02103840745985508,0.0,0.0,0.0,0.0,0.0
1854,Medium Risk,0,0.5296221971511841,108.9,25.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.46121785044670105,0.06840434670448303,120.0,36.0,53.634480164051055,0.48984667122364045
1855,Low Risk,0,0.02076043374836445,19.8,25.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02076043374836445,0.0,0.0,0.0,0.0,0.0
1856,Low Risk,0,0.002947447123005986,19.3,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.002947447123005986,0.0,0.0,0.0,0.0,0.0
1857,Low Risk,0,0.016645945608615875,25.1,66.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.016645945608615875,0.0,0.0,0.0,0.0,0.0
1858,Low Risk,0,0.06869149208068848,115.85,56.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06869149208068848,0.0,0.0,0.0,0.0,0.0
1859,High Risk,1,0.8636246919631958,104.25,24.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4589212238788605,0.4047034680843353,375.29999999999995,162.58999999999997,303.7704231441021,0.8683216873368728
1860,Low Risk,0,0.2006571739912033,60.55,35.0,0,1,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.2006571739912033,0.0,0.0,0.0,0.0,0.0
1861,Low Risk,0,0.019986800849437714,19.65,23.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.019986800849437714,0.0,0.0,0.0,0.0,0.0
1862,High Risk,1,0.8954746127128601,95.65,8.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.39658671617507935,0.49888789653778076,344.34000000000003,153.30200000000002,343.57411658763885,1.2411587362698386
1863,Low Risk,0,0.36512625217437744,55.7,41.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.36512625217437744,0.0,0.0,0.0,0.0,0.0
1864,High Risk,1,0.750691831111908,45.95,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.21424627304077148,0.5364455580711365,165.42000000000002,99.626,177.4776484322548,0.7814390664309998
1865,Low Risk,0,0.11666786670684814,104.05,64.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11666786670684814,0.0,0.0,0.0,0.0,0.0
1866,Low Risk,1,0.06210539862513542,19.55,31.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06210539862513542,0.0,0.0,0.0,0.0,0.0
1867,Medium Risk,0,0.6771551966667175,69.95,5.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12519945204257965,0.5519557446241379,251.82,75.54599999999999,277.9869912225008,2.6797049641609196
1868,Low Risk,0,0.14433906972408295,40.25,10.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.14433906972408295,0.0,0.0,0.0,0.0,0.0
1869,Medium Risk,1,0.6620681881904602,89.05,13.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1316780298948288,0.5303901582956314,320.58,96.17399999999999,340.06495389282696,2.5359343886375423
1870,High Risk,0,0.7483064532279968,70.05,5.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2107907235622406,0.5375157296657562,252.17999999999995,125.65399999999998,271.10143341422076,1.157523305380018
1871,Medium Risk,1,0.49055004119873047,109.8,34.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20351281762123108,0.2870372235774994,395.28,118.58399999999999,226.92014747142787,0.9135814905166624
1872,Low Risk,0,0.2856057584285736,63.15,13.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2856057584285736,0.0,0.0,0.0,0.0,0.0
1873,Low Risk,0,0.21273495256900787,18.8,1.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.21273495256900787,0.0,0.0,0.0,0.0,0.0
1874,Medium Risk,0,0.5765039920806885,50.15,1.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1303943544626236,0.4461096376180649,180.53999999999996,54.161999999999985,161.08126795113085,1.9740642507871
1875,Low Risk,0,0.2694163918495178,59.95,23.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2694163918495178,0.0,0.0,0.0,0.0,0.0
1876,Medium Risk,1,0.6919394135475159,90.85,36.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.22495917975902557,0.4669802337884903,327.06,98.118,305.46111052572724,2.1132015585899353
1877,High Risk,1,0.9569966793060303,99.25,7.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6489807963371277,0.3080158829689026,357.29999999999995,157.19,220.10814996957777,0.4002681466351407
1878,Low Risk,0,0.11507441103458405,24.25,33.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11507441103458405,0.0,0.0,0.0,0.0,0.0
1879,High Risk,1,0.8007396459579468,75.1,7.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20259051024913788,0.5981491357088089,270.35999999999996,131.108,323.4312006604671,1.4669066773992974
1880,Medium Risk,0,0.49006521701812744,105.15,71.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.2226441502571106,0.26742106676101685,201.88800000000003,60.56640000000001,202.45914122343066,2.3427633345127106
1881,High Risk,0,0.8220564126968384,101.35,32.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3638644814491272,0.4581919312477112,364.85999999999996,159.45799999999997,334.3518160700798,1.0968017664217529
1882,Medium Risk,0,0.4742845296859741,97.8,58.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.35085758566856384,0.12342694401741028,187.776,56.3328,86.91231689929963,0.5428368002176286
1883,Medium Risk,0,0.631033182144165,89.1,22.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12017305195331573,0.5108601301908493,320.76,96.228,327.72699072003365,2.405734201272329
1884,Low Risk,0,0.044844698160886765,66.8,71.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.044844698160886765,0.0,0.0,0.0,0.0,0.0
1885,Medium Risk,1,0.5871104598045349,73.85,19.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10431288182735443,0.4827975779771805,265.85999999999996,79.75799999999998,256.7131281620264,2.2186505198478708
1886,Low Risk,0,0.12005307525396347,109.2,63.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.12005307525396347,0.0,0.0,0.0,0.0,0.0
1887,Medium Risk,1,0.5965017080307007,44.65,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1046726405620575,0.4918290674686432,160.74,48.222,158.11320860981942,2.2788604497909546
1888,Low Risk,0,0.042218416929244995,19.95,62.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.042218416929244995,0.0,0.0,0.0,0.0,0.0
1889,Low Risk,0,0.12251391261816025,64.85,21.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.12251391261816025,0.0,0.0,0.0,0.0,0.0
1890,Low Risk,0,0.24777527153491974,56.15,15.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.24777527153491974,0.0,0.0,0.0,0.0,0.0
1891,Medium Risk,1,0.6074493527412415,59.45,15.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.16200509667396545,0.445444256067276,214.02,64.206,190.66795936703684,1.9696283737818403
1892,High Risk,0,0.7313730120658875,96.35,34.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.26316705346107483,0.4682059586048126,346.85999999999996,154.058,324.8038376033306,1.1083217853232588
1893,Low Risk,0,0.00904958788305521,19.6,71.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.00904958788305521,0.0,0.0,0.0,0.0,0.0
1894,Low Risk,0,0.1394365429878235,51.0,45.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1394365429878235,0.0,0.0,0.0,0.0,0.0
1895,Low Risk,0,0.2537550926208496,100.3,64.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2537550926208496,0.0,0.0,0.0,0.0,0.0
1896,Low Risk,0,0.2542465329170227,94.15,61.0,0,1,1,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2542465329170227,0.0,0.0,0.0,0.0,0.0
1897,Medium Risk,1,0.5709958672523499,50.7,4.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13165253400802612,0.43934333324432373,182.52,54.756,160.37789036750794,1.9289555549621584
1898,Low Risk,0,0.1693323403596878,20.45,9.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1693323403596878,0.0,0.0,0.0,0.0,0.0
1899,High Risk,1,0.8103064298629761,80.75,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.25690561532974243,0.5534008145332336,290.7,137.20999999999998,321.74723356962204,1.344925541648729
1900,Low Risk,0,0.1785900592803955,102.1,68.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1785900592803955,0.0,0.0,0.0,0.0,0.0
1901,Low Risk,0,0.15672166645526886,20.3,12.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.15672166645526886,0.0,0.0,0.0,0.0,0.0
1902,Low Risk,0,0.2608325779438019,79.95,34.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2608325779438019,0.0,0.0,0.0,0.0,0.0
1903,Low Risk,0,0.05522741749882698,101.1,70.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05522741749882698,0.0,0.0,0.0,0.0,0.0
1904,Low Risk,0,0.02687411941587925,59.5,70.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02687411941587925,0.0,0.0,0.0,0.0,0.0
1905,Low Risk,0,0.0236690454185009,19.6,51.0,1,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0236690454185009,0.0,0.0,0.0,0.0,0.0
1906,Medium Risk,1,0.570186972618103,105.75,26.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17924034595489502,0.390946626663208,380.7,114.21,297.66676154136655,1.6063108444213867
1907,Low Risk,0,0.21834534406661987,85.8,52.0,0,1,1,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.21834534406661987,0.0,0.0,0.0,0.0,0.0
1908,Medium Risk,1,0.5963713526725769,101.1,59.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.22469614446163177,0.37167520821094513,363.96,109.18799999999999,270.54981756091115,1.4778347214063008
1909,Medium Risk,0,0.6740928292274475,80.4,36.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19617922604084015,0.47791360318660736,289.44,86.832,276.65462661266326,2.186090687910716
1910,Low Risk,0,0.004793199244886637,19.55,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.004793199244886637,0.0,0.0,0.0,0.0,0.0
1911,High Risk,1,0.732281506061554,75.65,15.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2533804476261139,0.47890105843544006,272.34000000000003,131.702,260.84782850861546,0.9805912477305999
1912,Low Risk,1,0.10653933137655258,19.5,6.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.10653933137655258,0.0,0.0,0.0,0.0,0.0
1913,Medium Risk,1,0.5181052684783936,86.15,33.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09312352538108826,0.4249817430973053,310.14000000000004,93.04200000000002,263.60767560839656,1.8332116206487017
1914,Medium Risk,1,0.5073874592781067,85.0,46.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1748690903186798,0.3325183689594269,306.0,91.8,203.50124180316925,1.2167891263961792
1915,Medium Risk,0,0.5477299094200134,69.7,22.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09023842960596085,0.4574914798140526,250.92000000000002,75.276,229.5875242298841,2.0499431987603502
1916,High Risk,0,0.8142204284667969,45.8,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.26181820034980774,0.5524022281169891,164.88,99.464,182.16015874385832,0.8314179878534779
1917,Medium Risk,0,0.4963839650154114,29.1,24.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1286613643169403,0.36772260069847107,104.76,31.428,77.04523929834366,1.4514840046564739
1918,Low Risk,0,0.07148109376430511,20.45,38.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07148109376430511,0.0,0.0,0.0,0.0,0.0
1919,Low Risk,1,0.1961059719324112,62.7,45.0,1,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1961059719324112,0.0,0.0,0.0,0.0,0.0
1920,Medium Risk,0,0.6938976049423218,95.95,18.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16395673155784607,0.5299408733844757,345.42,103.626,366.1043529689312,2.5329391558965044
1921,Low Risk,0,0.035792622715234756,81.65,45.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.035792622715234756,0.0,0.0,0.0,0.0,0.0
1922,Low Risk,0,0.006761973723769188,70.45,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.006761973723769188,0.0,0.0,0.0,0.0,0.0
1923,Medium Risk,1,0.43897923827171326,55.95,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1022149920463562,0.33676424622535706,201.42000000000002,60.426,135.66210894942284,1.2450949748357139
1924,High Risk,0,0.7922206521034241,44.0,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2957637906074524,0.4964568614959717,158.39999999999998,97.51999999999998,157.27753372192382,0.612772084925388
1925,Low Risk,0,0.032374560832977295,20.85,71.0,0,0,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.032374560832977295,0.0,0.0,0.0,0.0,0.0
1926,Medium Risk,0,0.6240724921226501,78.75,13.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17435723543167114,0.449715256690979,283.5,85.05,254.9885505437851,1.9981017112731934
1927,Low Risk,0,0.2007424384355545,60.2,29.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2007424384355545,0.0,0.0,0.0,0.0,0.0
1928,Low Risk,0,0.24743393063545227,54.25,8.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.24743393063545227,0.0,0.0,0.0,0.0,0.0
1929,Low Risk,0,0.16268937289714813,49.9,28.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.16268937289714813,0.0,0.0,0.0,0.0,0.0
1930,Low Risk,1,0.23573623597621918,102.0,62.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.23573623597621918,0.0,0.0,0.0,0.0,0.0
1931,Medium Risk,0,0.4675362706184387,25.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0741296038031578,0.3934066668152809,92.69999999999999,27.809999999999995,72.93759602755307,1.622711112101873
1932,Low Risk,0,0.2136005461215973,19.3,1.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2136005461215973,0.0,0.0,0.0,0.0,0.0
1933,Medium Risk,0,0.6860092878341675,99.3,43.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19925251603126526,0.4867567718029022,357.48,107.244,348.01162156820294,2.245045145352681
1934,High Risk,0,0.774914562702179,104.35,65.0,0,0,1,1,1,support_bundle,Support-Paket (-8%),0.5468295216560364,0.22808504104614258,200.35199999999998,110.10559999999998,171.3648530387878,0.5563681868931991
1935,Low Risk,0,0.011077524162828922,19.8,69.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.011077524162828922,0.0,0.0,0.0,0.0,0.0
1936,Low Risk,0,0.05594383552670479,73.9,53.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05594383552670479,0.0,0.0,0.0,0.0,0.0
1937,Low Risk,0,0.01625111699104309,114.95,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01625111699104309,0.0,0.0,0.0,0.0,0.0
1938,High Risk,0,0.727509617805481,43.95,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19920451939105988,0.5283050984144211,158.22,97.46600000000001,167.17686534225942,0.715232648741709
1939,Low Risk,0,0.23300394415855408,94.0,53.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.23300394415855408,0.0,0.0,0.0,0.0,0.0
1940,Low Risk,0,0.06905638426542282,38.55,7.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06905638426542282,0.0,0.0,0.0,0.0,0.0
1941,Medium Risk,0,0.6253344416618347,79.95,16.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1172739565372467,0.508060485124588,287.82,86.34599999999999,292.45993765711785,2.387069900830587
1942,High Risk,0,0.7345106601715088,79.55,12.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16832773387432098,0.5661829262971878,286.38,135.914,324.2869328659773,1.3859715177684222
1943,Low Risk,0,0.09684450179338455,20.45,41.0,0,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.09684450179338455,0.0,0.0,0.0,0.0,0.0
1944,Low Risk,0,0.26937147974967957,89.2,61.0,0,0,1,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.26937147974967957,0.0,0.0,0.0,0.0,0.0
1945,Medium Risk,0,0.5334887504577637,83.4,51.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1513979732990265,0.3820907771587372,300.24,90.072,229.43786986827848,1.5472718477249143
1946,Medium Risk,1,0.653503954410553,105.65,4.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.653503954410553,0.0,0.0,0.0,0.0,0.0
1947,Low Risk,0,0.24979935586452484,80.85,17.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.24979935586452484,0.0,0.0,0.0,0.0,0.0
1948,Low Risk,0,0.032555170357227325,37.7,60.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.032555170357227325,0.0,0.0,0.0,0.0,0.0
1949,Medium Risk,1,0.5177961587905884,69.0,15.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0862259492278099,0.4315702095627785,248.39999999999998,74.52,214.40408011078833,1.8771347304185229
1950,Low Risk,0,0.05076652020215988,75.95,59.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05076652020215988,0.0,0.0,0.0,0.0,0.0
1951,High Risk,1,0.7135476469993591,69.0,17.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18296463787555695,0.5305830091238022,248.39999999999998,124.52,263.59363893270495,1.1168779226847492
1952,Low Risk,0,0.3109206259250641,79.0,25.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3109206259250641,0.0,0.0,0.0,0.0,0.0
1953,High Risk,0,0.8880072832107544,100.15,15.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.43765920400619507,0.4503480792045593,360.54,158.162,324.7369929528237,1.053192251949417
1954,High Risk,1,0.8418267369270325,59.2,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3532503545284271,0.48857638239860535,213.12,113.936,208.25079723358152,0.8277875055608545
1955,Low Risk,0,0.11501588672399521,72.9,71.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11501588672399521,0.0,0.0,0.0,0.0,0.0
